Ngay,Gia_Mua,Gia_Ban,Ty_Gia_USD,Gia_The_Gioi_USD,Nam,Thang,Chenh_Lech
2025-01-09,1041070,1191020,25351.56,36.59,2025,1,149950
2025-01-10,1050980,1201580,25328.57,36.94,2025,1,150600
2025-01-11,1017810,1165380,25346.95,35.81,2025,1,147570
2025-01-12,1011380,1160680,25344.41,35.66,2025,1,149300
2025-01-13,1089850,1242520,25341.38,38.18,2025,1,152670
2025-01-14,1077750,1228290,25342.16,37.75,2025,1,150540
2025-01-15,1086530,1235600,25315.45,38.01,2025,1,149070
2025-01-16,1056610,1207360,25335.04,37.11,2025,1,150750
2025-01-17,1078770,1231230,25344.25,37.83,2025,1,152460
2025-01-18,1006240,1154880,25344.84,35.49,2025,1,148640
2025-01-19,1039910,1189940,25326.62,36.59,2025,1,150030
2025-01-20,1021220,1173970,25360.61,36.05,2025,1,152750
2025-01-21,1050810,1198840,25328.22,36.86,2025,1,148030
2025-01-22,1030700,1182020,25355.35,36.3,2025,1,151320
2025-01-23,1011240,1161930,25346.8,35.7,2025,1,150690
2025-01-24,1057890,1208970,25330.29,37.17,2025,1,151080
2025-01-25,1072840,1221950,25366.2,37.52,2025,1,149110
2025-01-26,1031710,1180590,25321.26,36.31,2025,1,148880
2025-01-27,1014890,1166000,25352.54,35.82,2025,1,151110
2025-01-28,1015220,1163510,25353.35,35.74,2025,1,148290
2025-01-29,1022490,1172010,25327.87,36.04,2025,1,149520
2025-01-30,1030840,1178970,25358.41,36.21,2025,1,148130
2025-01-31,1064100,1211150,25333.36,37.23,2025,1,147050
2025-02-01,1050150,1202970,25341.03,36.97,2025,2,152820
2025-02-02,1061290,1210880,25340.19,37.21,2025,2,149590
2025-02-03,1031890,1184710,25333.86,36.42,2025,2,152820
2025-02-04,1078750,1226590,25347.63,37.69,2025,2,147840
2025-02-05,1015650,1166170,25346.96,35.83,2025,2,150520
2025-02-06,1051650,1199860,25308.42,36.92,2025,2,148210
2025-02-07,1074460,1226200,25353.8,37.66,2025,2,151740
2025-02-08,1022130,1173830,25308.89,36.12,2025,2,151700
2025-02-09,1015930,1163610,25348.9,35.75,2025,2,147680
2025-02-10,1076950,1229420,25349.91,37.77,2025,2,152470
2025-02-11,1035050,1183220,25316.23,36.4,2025,2,148170
2025-02-12,1060680,1211360,25326.02,37.25,2025,2,150680
2025-02-13,994110,1147020,25315.19,35.29,2025,2,152910
2025-02-14,1062990,1215280,25328.14,37.37,2025,2,152290
2025-02-15,1028380,1181120,25326.33,36.32,2025,2,152740
2025-02-16,1008700,1157760,25342.24,35.58,2025,2,149060
2025-02-17,1053250,1200880,25349.79,36.89,2025,2,147630
2025-02-18,1020460,1168590,25350.66,35.9,2025,2,148130
2025-02-19,1039100,1189100,25320.88,36.57,2025,2,150000
2025-02-20,1002730,1154490,25325.76,35.5,2025,2,151760
2025-02-21,1015940,1163840,25303.24,35.82,2025,2,147900
2025-02-22,1026210,1177170,25315.99,36.21,2025,2,150960
2025-02-23,1002840,1151780,25342.14,35.39,2025,2,148940
2025-02-24,1082330,1231380,25351.49,37.83,2025,2,149050
2025-02-25,1005440,1156410,25308.33,35.58,2025,2,150970
2025-02-26,1047540,1197340,25317.55,36.83,2025,2,149800
2025-02-27,1014810,1166680,25325.63,35.88,2025,2,151870
2025-02-28,1035920,1183860,25329.82,36.4,2025,2,147940
2025-03-01,1090430,1242170,25313.06,38.22,2025,3,151740
2025-03-02,1014980,1162370,25331.16,35.74,2025,3,147390
2025-03-03,1087310,1235470,25317.28,38.0,2025,3,148160
2025-03-04,1021930,1172870,25323.76,36.07,2025,3,150940
2025-03-05,1075990,1228120,25331.76,37.76,2025,3,152130
2025-03-06,1052240,1200760,25323.25,36.93,2025,3,148520
2025-03-07,1076860,1225820,25316.2,37.71,2025,3,148960
2025-03-08,1047250,1197470,25320.69,36.83,2025,3,150220
2025-03-09,1053760,1202030,25320.6,36.97,2025,3,148270
2025-03-10,1012560,1164430,25315.96,35.82,2025,3,151870
2025-03-11,1004130,1155770,25317.22,35.55,2025,3,151640
2025-03-12,1088680,1236550,25344.67,38.0,2025,3,147870
2025-03-13,1030530,1180310,25328.69,36.29,2025,3,149780
2025-03-14,1037650,1189300,25315.44,36.59,2025,3,151650
2025-03-15,1075660,1224680,25329.91,37.65,2025,3,149020
2025-03-16,1035420,1186220,25314.04,36.49,2025,3,150800
2025-03-17,1095410,1242710,25336.23,38.2,2025,3,147300
2025-03-18,1069170,1219820,25323.77,37.51,2025,3,150650
2025-03-19,1051360,1199280,25316.21,36.89,2025,3,147920
2025-03-20,1077310,1229290,25324.12,37.8,2025,3,151980
2025-03-21,1008390,1157520,25293.43,35.64,2025,3,149130
2025-03-22,1024520,1173210,25299.68,36.11,2025,3,148690
2025-03-23,1041380,1193430,25298.27,36.74,2025,3,152050
2025-03-24,1025820,1173120,25317.91,36.08,2025,3,147300
2025-03-25,1075260,1224640,25341.34,37.63,2025,3,149380
2025-03-26,1092270,1241490,25348.41,38.14,2025,3,149220
2025-03-27,1042980,1191690,25324.1,36.65,2025,3,148710
2025-03-28,1027890,1180360,25321.63,36.3,2025,3,152470
2025-03-29,1090990,1242500,25286.7,38.27,2025,3,151510
2025-03-30,1049320,1196700,25305.16,36.83,2025,3,147380
2025-03-31,1050030,1201320,25301.07,36.98,2025,3,151290
2025-04-01,1030160,1180320,25303.17,36.33,2025,4,150160
2025-04-02,1083880,1236290,25309.55,38.04,2025,4,152410
2025-04-03,1052050,1200930,25304.58,36.96,2025,4,148880
2025-04-04,1067070,1217510,25281.56,37.5,2025,4,150440
2025-04-05,1077120,1227120,25322.06,37.74,2025,4,150000
2025-04-06,1033590,1183530,25294.34,36.44,2025,4,149940
2025-04-07,1036690,1186430,25313.61,36.5,2025,4,149740
2025-04-08,1080380,1228610,25340.72,37.76,2025,4,148230
2025-04-09,1029170,1180700,25295.4,36.35,2025,4,151530
2025-04-10,1083010,1232720,25270.83,37.99,2025,4,149710
2025-04-11,1090070,1242820,25304.08,38.25,2025,4,152750
2025-04-12,1054760,1203320,25324.48,37.0,2025,4,148560
2025-04-13,1075400,1226500,25336.93,37.7,2025,4,151100
2025-04-14,1076510,1229150,25288.7,37.85,2025,4,152640
2025-04-15,1088040,1239020,25314.18,38.12,2025,4,150980
2025-04-16,1044960,1197190,25299.34,36.85,2025,4,152230
2025-04-17,1006310,1158270,25304.32,35.65,2025,4,151960
2025-04-18,1038830,1187990,25345.17,36.5,2025,4,149160
2025-04-19,1059730,1210330,25282.55,37.28,2025,4,150600
2025-04-20,1046730,1194670,25308.49,36.76,2025,4,147940
2025-04-21,1071800,1222010,25311.28,37.6,2025,4,150210
2025-04-22,1042240,1190620,25320.15,36.62,2025,4,148380
2025-04-23,1059800,1211260,25304.92,37.28,2025,4,151460
2025-04-24,1020010,1170180,25307.66,36.01,2025,4,150170
2025-04-25,1076450,1225920,25296.75,37.74,2025,4,149470
2025-04-26,1048130,1196740,25306.25,36.83,2025,4,148610
2025-04-27,1010760,1163750,25296.66,35.83,2025,4,152990
2025-04-28,1023570,1171000,25310.72,36.03,2025,4,147430
2025-04-29,1074900,1222160,25295.44,37.63,2025,4,147260
2025-04-30,1045860,1194160,25306.23,36.75,2025,4,148300
2025-05-01,1013770,1166600,25299.73,35.91,2025,5,152830
2025-05-02,1091820,1244700,25316.64,38.29,2025,5,152880
2025-05-03,1066740,1217670,25298.57,37.48,2025,5,150930
2025-05-04,1090260,1242540,25272.34,38.29,2025,5,152280
2025-05-05,1041100,1189380,25317.45,36.59,2025,5,148280
2025-05-06,1045380,1198210,25284.53,36.91,2025,5,152830
2025-05-07,1085580,1233440,25287.89,37.99,2025,5,147860
2025-05-08,1062910,1210520,25288.36,37.28,2025,5,147610
2025-05-09,1069300,1216970,25317.5,37.43,2025,5,147670
2025-05-10,1018590,1169030,25264.43,36.04,2025,5,150440
2025-05-11,1042410,1194100,25343.13,36.69,2025,5,151690
2025-05-12,1023330,1172530,25311.49,36.08,2025,5,149200
2025-05-13,1019980,1172850,25298.59,36.1,2025,5,152870
2025-05-14,1002450,1152060,25294.0,35.47,2025,5,149610
2025-05-15,1008300,1156200,25298.7,35.59,2025,5,147900
2025-05-16,1092000,1241800,25301.82,38.22,2025,5,149800
2025-05-17,1023260,1174330,25303.27,36.14,2025,5,151070
2025-05-18,1059930,1211920,25301.52,37.3,2025,5,151990
2025-05-19,1084850,1234600,25294.12,38.01,2025,5,149750
2025-05-20,1048600,1199160,25289.4,36.93,2025,5,150560
2025-05-21,1015120,1163720,25289.68,35.84,2025,5,148600
2025-05-22,1062590,1213470,25288.62,37.37,2025,5,150880
2025-05-23,1052480,1205400,25308.14,37.09,2025,5,152920
2025-05-24,1074130,1221420,25299.63,37.6,2025,5,147290
2025-05-25,1067690,1220010,25246.21,37.63,2025,5,152320
2025-05-26,1095390,1245760,25299.74,38.35,2025,5,150370
2025-05-27,1056820,1205330,25292.41,37.11,2025,5,148510
2025-05-28,1035640,1188370,25288.8,36.6,2025,5,152730
2025-05-29,1068570,1218470,25282.84,37.53,2025,5,149900
2025-05-30,1009690,1158680,25305.12,35.66,2025,5,148990
2025-05-31,1084350,1232440,25302.06,37.93,2025,5,148090
2025-06-01,1008790,1157260,25275.85,35.66,2025,6,148470
2025-06-02,1038210,1190210,25293.13,36.65,2025,6,152000
2025-06-03,1076030,1226720,25272.04,37.8,2025,6,150690
2025-06-04,1058590,1211070,25265.51,37.33,2025,6,152480
2025-06-05,1040400,1188790,25276.4,36.63,2025,6,148390
2025-06-06,1047230,1194960,25298.32,36.79,2025,6,147730
2025-06-07,1090300,1237340,25299.27,38.09,2025,6,147040
2025-06-08,1028500,1178550,25292.26,36.29,2025,6,150050
2025-06-09,1081040,1234030,25295.03,37.99,2025,6,152990
2025-06-10,1003810,1154980,25291.49,35.56,2025,6,151170
2025-06-11,1073930,1222780,25273.71,37.68,2025,6,148850
2025-06-12,1077690,1229950,25289.4,37.88,2025,6,152260
2025-06-13,1012670,1164360,25294.52,35.85,2025,6,151690
2025-06-14,1047050,1194140,25293.42,36.77,2025,6,147090
2025-06-15,1008080,1159980,25299.52,35.71,2025,6,151900
2025-06-16,1073870,1222670,25291.91,37.65,2025,6,148800
2025-06-17,1048990,1196890,25286.14,36.86,2025,6,147900
2025-06-18,1056730,1205090,25296.51,37.1,2025,6,148360
2025-06-19,1011800,1161610,25279.65,35.78,2025,6,149810
2025-06-20,1017770,1167320,25266.41,35.98,2025,6,149550
2025-06-21,1000620,1149350,25276.78,35.41,2025,6,148730
2025-06-22,1032610,1180640,25267.64,36.39,2025,6,148030
2025-06-23,1054750,1206320,25268.28,37.18,2025,6,151570
2025-06-24,1078440,1231380,25275.83,37.94,2025,6,152940
2025-06-25,1058890,1210560,25265.7,37.31,2025,6,151670
2025-06-26,1041820,1190600,25272.56,36.69,2025,6,148780
2025-06-27,1090570,1239040,25248.36,38.22,2025,6,148470
2025-06-28,1079700,1228010,25279.55,37.83,2025,6,148310
2025-06-29,1094020,1241840,25275.96,38.26,2025,6,147820
2025-06-30,1053770,1204080,25263.28,37.12,2025,6,150310
2025-07-01,1368230,1518860,25285.01,46.78,2025,7,150630
2025-07-02,1366180,1517410,25288.78,46.73,2025,7,151230
2025-07-03,1363660,1514740,25250.19,46.72,2025,7,151080
2025-07-04,1372290,1521040,25262.45,46.89,2025,7,148750
2025-07-05,1362030,1511010,25261.94,46.58,2025,7,148980
2025-07-06,1367880,1518970,25258.97,46.83,2025,7,151090
2025-07-07,1365180,1514280,25285.1,46.64,2025,7,149100
2025-07-08,1365940,1514220,25269.34,46.67,2025,7,148280
2025-07-09,1362700,1511950,25267.87,46.6,2025,7,149250
2025-07-10,1369800,1518430,25241.37,46.85,2025,7,148630
2025-07-11,1368940,1516470,25280.55,46.72,2025,7,147530
2025-07-12,1360800,1512780,25252.02,46.65,2025,7,151980
2025-07-13,1360120,1512240,25271.1,46.6,2025,7,152120
2025-07-14,1359290,1507610,25273.95,46.45,2025,7,148320
2025-07-15,1367420,1514810,25289.79,46.65,2025,7,147390
2025-07-16,1361010,1512440,25249.33,46.65,2025,7,151430
2025-07-17,1370450,1518720,25223.26,46.89,2025,7,148270
2025-07-18,1371300,1520660,25270.9,46.86,2025,7,149360
2025-07-19,1365630,1513010,25294.74,46.58,2025,7,147380
2025-07-20,1367070,1515430,25285.91,46.67,2025,7,148360
2025-07-21,1363720,1515480,25270.06,46.7,2025,7,151760
2025-07-22,1362810,1514640,25259.13,46.7,2025,7,151830
2025-07-23,1372410,1520650,25278.2,46.85,2025,7,148240
2025-07-24,1370150,1519170,25251.08,46.85,2025,7,149020
2025-07-25,1373830,1521640,25272.42,46.89,2025,7,147810
2025-07-26,1373210,1520660,25272.44,46.86,2025,7,147450
2025-07-27,1363830,1516780,25280.35,46.73,2025,7,152950
2025-07-28,1375880,1526810,25305.43,46.99,2025,7,150930
2025-07-29,1363570,1513820,25269.52,46.65,2025,7,150250
2025-07-30,1366200,1517790,25255.58,46.8,2025,7,151590
2025-07-31,1368920,1520960,25262.42,46.89,2025,7,152040
2025-08-01,1630710,1782550,25235.86,55.01,2025,8,151840
2025-08-02,1625480,1772580,25251.57,54.67,2025,8,147100
2025-08-03,1632950,1781070,25255.44,54.92,2025,8,148120
2025-08-04,1636310,1787240,25253.3,55.12,2025,8,150930
2025-08-05,1629780,1779030,25263.04,54.84,2025,8,149250
2025-08-06,1633390,1786280,25248.01,55.1,2025,8,152890
2025-08-07,1630900,1781890,25276.75,54.9,2025,8,150990
2025-08-08,1634550,1787290,25259.53,55.1,2025,8,152740
2025-08-09,1635250,1783460,25258.97,54.99,2025,8,148210
2025-08-10,1634020,1786200,25253.78,55.08,2025,8,152180
2025-08-11,1635710,1784640,25260.62,55.02,2025,8,148930
2025-08-12,1638250,1791190,25270.26,55.2,2025,8,152940
2025-08-13,1646840,1794790,25244.46,55.37,2025,8,147950
2025-08-14,1638730,1788830,25247.19,55.18,2025,8,150100
2025-08-15,1635400,1787160,25252.09,55.12,2025,8,151760
2025-08-16,1641210,1790810,25236.05,55.26,2025,8,149600
2025-08-17,1637970,1787780,25243.54,55.15,2025,8,149810
2025-08-18,1625680,1778600,25248.28,54.86,2025,8,152920
2025-08-19,1632330,1781880,25268.12,54.92,2025,8,149550
2025-08-20,1632700,1783320,25258.54,54.98,2025,8,150620
2025-08-21,1640670,1788000,25257.09,55.13,2025,8,147330
2025-08-22,1626850,1778900,25266.54,54.83,2025,8,152050
2025-08-23,1626990,1777880,25251.31,54.83,2025,8,150890
2025-08-24,1631110,1780530,25258.81,54.9,2025,8,149420
2025-08-25,1640510,1787610,25251.0,55.13,2025,8,147100
2025-08-26,1637110,1787660,25256.12,55.12,2025,8,150550
2025-08-27,1637070,1784150,25242.98,55.04,2025,8,147080
2025-08-28,1634100,1781110,25214.73,55.01,2025,8,147010
2025-08-29,1638560,1789260,25248.89,55.19,2025,8,150700
2025-08-30,1630800,1778930,25271.83,54.82,2025,8,148130
2025-08-31,1642230,1790380,25263.98,55.19,2025,8,148150
2025-09-01,1949110,2050340,25264.15,63.2,2025,9,101230
2025-09-02,1957560,2053990,25267.8,63.31,2025,9,96430
2025-09-03,1949000,2047510,25250.18,63.15,2025,9,98510
2025-09-04,1952290,2049490,25251.4,63.21,2025,9,97200
2025-09-05,1949300,2049940,25238.76,63.25,2025,9,100640
2025-09-06,1947160,2048450,25242.88,63.2,2025,9,101290
2025-09-07,1946860,2048630,25256.45,63.17,2025,9,101770
2025-09-08,1957570,2055610,25264.86,63.36,2025,9,98040
2025-09-09,1947210,2043920,25244.3,63.05,2025,9,96710
2025-09-10,1949180,2045810,25239.22,63.12,2025,9,96630
2025-09-11,1945300,2044710,25245.57,63.08,2025,9,99410
2025-09-12,1947680,2051250,25254.17,63.26,2025,9,103570
2025-09-13,1951350,2049090,25223.09,63.27,2025,9,97740
2025-09-14,1955410,2053460,25209.89,63.43,2025,9,98050
2025-09-15,1954670,2051480,25235.67,63.31,2025,9,96810
2025-09-16,1951300,2052140,25225.2,63.36,2025,9,100840
2025-09-17,1949780,2051220,25235.48,63.3,2025,9,101440
2025-09-18,1949050,2050190,25240.48,63.26,2025,9,101140
2025-09-19,1948830,2051720,25235.48,63.32,2025,9,102890
2025-09-20,1950520,2050410,25263.66,63.21,2025,9,99890
2025-09-21,1958650,2055730,25246.36,63.41,2025,9,97080
2025-09-22,1962670,2060990,25245.56,63.58,2025,9,98320
2025-09-23,1953420,2054720,25249.97,63.37,2025,9,101300
2025-09-24,1947920,2048820,25223.15,63.26,2025,9,100900
2025-09-25,1949750,2050000,25255.41,63.21,2025,9,100250
2025-09-26,1945470,2046930,25238.27,63.16,2025,9,101460
2025-09-27,1948340,2049440,25249.06,63.21,2025,9,101100
2025-09-28,1941500,2044550,25222.51,63.13,2025,9,103050
2025-09-29,1953430,2054120,25214.87,63.44,2025,9,100690
2025-09-30,1943590,2045820,25250.04,63.1,2025,9,102230
2025-10-01,2220050,2318040,25243.0,71.51,2025,10,97990
2025-10-02,2209990,2311420,25223.42,71.37,2025,10,101430
2025-10-03,2210920,2314140,25223.49,71.45,2025,10,103220
2025-10-04,2217030,2316120,25253.01,71.43,2025,10,99090
2025-10-05,2209800,2312030,25217.87,71.4,2025,10,102230
2025-10-06,2218720,2320520,25259.94,71.54,2025,10,101800
2025-10-07,2214880,2311360,25221.38,71.37,2025,10,96480
2025-10-08,2216440,2317090,25244.06,71.48,2025,10,100650
2025-10-09,2215890,2312930,25229.14,71.4,2025,10,97040
2025-10-10,2212230,2315970,25242.71,71.45,2025,10,103740
2025-10-11,2207040,2309530,25225.09,71.3,2025,10,102490
2025-10-12,2219930,2316810,25230.4,71.51,2025,10,96880
2025-10-13,2214740,2311710,25233.04,71.35,2025,10,96970
2025-10-14,2216170,2316930,25216.99,71.55,2025,10,100760
2025-10-15,2220300,2319060,25242.72,71.55,2025,10,98760
2025-10-16,2218930,2315210,25223.5,71.48,2025,10,96280
2025-10-17,2214610,2314940,25227.36,71.46,2025,10,100330
2025-10-18,2212580,2311680,25215.46,71.4,2025,10,99100
2025-10-19,2223600,2320410,25191.53,71.73,2025,10,96810
2025-10-20,2221140,2323560,25226.69,71.73,2025,10,102420
2025-10-21,2210010,2313330,25265.34,71.31,2025,10,103320
2025-10-22,2218250,2320300,25240.5,71.59,2025,10,102050
2025-10-23,2210100,2312680,25228.04,71.39,2025,10,102580
2025-10-24,2218300,2316030,25223.97,71.51,2025,10,97730
2025-10-25,2216220,2314330,25227.84,71.44,2025,10,98110
2025-10-26,2226430,2324100,25235.3,71.72,2025,10,97670
2025-10-27,2212380,2314500,25208.97,71.5,2025,10,102120
2025-10-28,2218800,2322380,25242.99,71.65,2025,10,103580
2025-10-29,2209400,2311130,25236.59,71.32,2025,10,101730
2025-10-30,2206390,2309440,25236.22,71.27,2025,10,103050
2025-10-31,2215930,2317040,25231.62,71.52,2025,10,101110
2025-11-01,2485550,2584650,25224.92,79.8,2025,11,99100
2025-11-02,2475750,2575160,25234.31,79.47,2025,11,99410
2025-11-03,2488950,2585550,25232.69,79.8,2025,11,96600
2025-11-04,2478170,2574420,25218.09,79.5,2025,11,96250
2025-11-05,2481340,2582900,25214.38,79.78,2025,11,101560
2025-11-06,2487450,2586960,25224.11,79.87,2025,11,99510
2025-11-07,2492810,2593230,25245.4,80.0,2025,11,100420
2025-11-08,2481450,2581910,25203.17,79.78,2025,11,100460
2025-11-09,2481900,2580120,25199.33,79.74,2025,11,98220
2025-11-10,2488520,2588330,25223.41,79.91,2025,11,99810
2025-11-11,2488230,2588000,25221.29,79.91,2025,11,99770
2025-11-12,2481510,2580620,25222.72,79.68,2025,11,99110
2025-11-13,2480600,2583170,25223.36,79.76,2025,11,102570
2025-11-14,2479860,2579470,25215.95,79.66,2025,11,99610
2025-11-15,2481570,2582400,25241.23,79.68,2025,11,100830
2025-11-16,2479560,2582720,25194.46,79.83,2025,11,103160
2025-11-17,2478280,2581210,25205.63,79.75,2025,11,102930
2025-11-18,2477580,2580700,25216.1,79.7,2025,11,103120
2025-11-19,2486020,2584180,25192.59,79.88,2025,11,98160
2025-11-20,2484670,2580950,25214.19,79.72,2025,11,96280
2025-11-21,2481890,2579980,25241.34,79.6,2025,11,98090
2025-11-22,2480960,2579190,25216.32,79.65,2025,11,98230
2025-11-23,2483350,2586620,25219.06,79.88,2025,11,103270
2025-11-24,2472470,2573660,25196.29,79.55,2025,11,101190
2025-11-25,2490990,2587640,25205.53,79.95,2025,11,96650
2025-11-26,2480170,2577250,25208.74,79.62,2025,11,97080
2025-11-27,2477120,2574370,25209.19,79.53,2025,11,97250
2025-11-28,2480440,2581480,25232.77,79.67,2025,11,101040
2025-11-29,2490050,2591930,25221.5,80.03,2025,11,101880
2025-11-30,2480010,2582890,25196.05,79.83,2025,11,102880
2025-12-01,2740270,2843800,25216.01,87.83,2025,12,103530
2025-12-02,2747700,2845310,25219.38,87.86,2025,12,97610
2025-12-03,2752380,2850860,25228.6,88.0,2025,12,98480
2025-12-04,2757420,2855340,25234.79,88.12,2025,12,97920
2025-12-05,2748930,2847800,25195.45,88.02,2025,12,98870
2025-12-06,2744500,2847820,25198.1,88.01,2025,12,103320
2025-12-07,2755760,2856360,25190.99,88.3,2025,12,100600
2025-12-08,2751430,2853340,25205.93,88.16,2025,12,101910
2025-12-09,2755700,2855620,25216.03,88.19,2025,12,99920
2025-12-10,2748480,2844710,25223.43,87.83,2025,12,96230
2025-12-11,2752960,2849470,25207.07,88.03,2025,12,96510
2025-12-12,2753690,2853990,25203.0,88.19,2025,12,100300
2025-12-13,2746600,2848350,25209.67,87.99,2025,12,101750
2025-12-14,2755920,2853640,25194.45,88.21,2025,12,97720
2025-12-15,2748880,2850660,25237.91,87.96,2025,12,101780
2025-12-16,2743470,2845960,25182.04,88.01,2025,12,102490
2025-12-17,2753520,2852820,25208.52,88.13,2025,12,99300
2025-12-18,2749000,2850970,25235.69,87.98,2025,12,101970
2025-12-19,2755650,2854880,25205.03,88.21,2025,12,99230
2025-12-20,2748310,2849740,25201.67,88.06,2025,12,101430
2025-12-21,2742010,2844120,25198.74,87.9,2025,12,102110
2025-12-22,2741760,2845700,25200.99,87.94,2025,12,103940
2025-12-23,2744860,2843620,25223.88,87.8,2025,12,98760
2025-12-24,2748510,2847800,25169.7,88.11,2025,12,99290
2025-12-25,2750820,2848140,25225.46,87.93,2025,12,97320
2025-12-26,2746450,2844080,25180.69,87.96,2025,12,97630
2025-12-27,2754580,2856130,25197.64,88.27,2025,12,101550
2025-12-28,2744210,2847550,25194.79,88.02,2025,12,103340
2025-12-29,2743700,2842860,25209.65,87.82,2025,12,99160
2025-12-30,2750520,2847960,25176.44,88.09,2025,12,97440
2025-12-31,2754700,2852980,25206.93,88.14,2025,12,98280
2026-01-01,3123270,3222910,25231.66,99.47,2026,1,99640
2026-01-02,3108120,3206450,25182.14,99.16,2026,1,98330
2026-01-03,3156350,3254220,25206.72,100.54,2026,1,97870
2026-01-04,3102490,3204380,25195.24,99.05,2026,1,101890
2026-01-05,3129740,3225800,25212.85,99.64,2026,1,96060
2026-01-06,3129350,3229660,25208.05,99.78,2026,1,100310
2026-01-07,3136460,3238810,25199.43,100.09,2026,1,102350
2026-01-08,3145780,3243910,25217.66,100.18,2026,1,98130
2026-01-09,3108060,3208890,25238.7,99.01,2026,1,100830
2026-01-10,3124230,3225580,25210.07,99.64,2026,1,101350
2026-01-11,3137320,3238560,25225.02,99.98,2026,1,101240
2026-01-12,3164500,3264070,25196.12,100.89,2026,1,99570
2026-01-13,3159210,3257980,25202.46,100.67,2026,1,98770
2026-01-14,3164420,3267110,25225.19,100.86,2026,1,102690
2026-01-15,3151590,3253660,25241.66,100.38,2026,1,102070
2026-01-16,3130520,3229090,25226.02,99.69,2026,1,98570
2026-01-17,3121240,3218060,25217.29,99.38,2026,1,96820
2026-01-18,3151410,3247980,25223.27,100.28,2026,1,96570
2026-01-19,3142280,3239030,25205.81,100.07,2026,1,96750
2026-01-20,3143730,3244390,25234.93,100.12,2026,1,100660
2026-01-21,3136960,3233370,25240.39,99.76,2026,1,96410
2026-01-22,3144130,3242830,25221.67,100.13,2026,1,98700
2026-01-23,3117700,3219730,25222.69,99.41,2026,1,102030
2026-01-24,3137800,3236150,25235.02,99.87,2026,1,98350
2026-01-25,3108810,3210920,25225.78,99.13,2026,1,102110
2026-01-26,3161620,3263580,25232.63,100.73,2026,1,101960
2026-01-27,3116010,3213980,25266.41,99.06,2026,1,97970
2026-01-28,3105300,3207130,25232.5,98.98,2026,1,101830
2026-01-29,3132320,3234300,25232.12,99.82,2026,1,101980
2026-01-30,3138480,3237660,25229.08,99.94,2026,1,99180
2026-01-31,3134070,3231750,25251.25,99.67,2026,1,97680
2026-02-01,3116520,3216690,25238.66,99.26,2026,2,100170
2026-02-02,3140030,3243400,25232.93,100.1,2026,2,103370
2026-02-03,3119760,3220880,25263.79,99.29,2026,2,101120
2026-02-04,3163460,3260840,25266.55,100.51,2026,2,97380
2026-02-05,3167830,3269290,25237.55,100.88,2026,2,101460
2026-02-06,3135220,3234640,25219.85,99.88,2026,2,99420
2026-02-07,3118860,3219590,25264.25,99.24,2026,2,100730
2026-02-08,3149480,3251350,25240.16,100.32,2026,2,101870
2026-02-09,3103670,3203790,25263.58,98.76,2026,2,100120
2026-02-10,3130500,3233010,25223.47,99.82,2026,2,102510
2026-02-11,3120290,3222070,25267.7,99.31,2026,2,101780
2026-02-12,3167520,3268440,25237.44,100.86,2026,2,100920
2026-02-13,3109820,3207030,25267.86,98.84,2026,2,97210
2026-02-14,3132200,3234890,25258.4,99.74,2026,2,102690
2026-02-15,3142950,3246440,25245.17,100.15,2026,2,103490
2026-02-16,3138110,3235210,25254.67,99.76,2026,2,97100
2026-02-17,3100370,3200280,25272.36,98.62,2026,2,99910
2026-02-18,3165410,3263480,25264.95,100.59,2026,2,98070
2026-02-19,3136550,3238590,25273.42,99.79,2026,2,102040
2026-02-20,3132920,3234690,25295.59,99.59,2026,2,101770
2026-02-21,3117130,3214260,25243.78,99.16,2026,2,97130
2026-02-22,3135630,3238650,25292.79,99.72,2026,2,103020
2026-02-23,3131280,3228730,25271.39,99.5,2026,2,97450
2026-02-24,3101900,3204280,25257.64,98.8,2026,2,102380
2026-02-25,3101780,3201440,25252.46,98.73,2026,2,99660
2026-02-26,3162430,3261060,25270.87,100.5,2026,2,98630
2026-02-27,3118490,3215760,25288.82,99.03,2026,2,97270
2026-02-28,3116850,3214190,25274.38,99.04,2026,2,97340
2026-03-01,2991620,3092920,25300.25,95.2,2026,3,101300
2026-03-02,2995190,3095590,25257.11,95.45,2026,3,100400
2026-03-03,2993400,3090380,25279.99,95.2,2026,3,96980
2026-03-04,3002650,3099550,25262.68,95.55,2026,3,96900
2026-03-05,2997640,3094220,25288.21,95.29,2026,3,96580
2026-03-06,2990710,3092660,25297.36,95.21,2026,3,101950
2026-03-07,2989370,3091070,25279.03,95.23,2026,3,101700
2026-03-08,2995250,3091720,25247.57,95.37,2026,3,96470
2026-03-09,2990280,3090760,25290.92,95.17,2026,3,100480
2026-03-10,3001630,3098310,25295.78,95.39,2026,3,96680
2026-03-11,2988300,3091530,25296.58,95.17,2026,3,103230
2026-03-12,2988230,3091490,25310.35,95.12,2026,3,103260
2026-03-13,2986920,3088510,25277.04,95.16,2026,3,101590
2026-03-14,2986250,3089660,25304.6,95.09,2026,3,103410
2026-03-15,2993760,3096250,25313.58,95.26,2026,3,102490
2026-03-16,2992320,3094950,25270.3,95.38,2026,3,102630
2026-03-17,2997870,3098430,25303.07,95.36,2026,3,100560
2026-03-18,2999090,3097540,25292.01,95.38,2026,3,98450
2026-03-19,2994930,3092670,25299.64,95.2,2026,3,97740
